accuracy,loss,val_accuracy,val_loss
0.29470857977867126,2.2890422344207764,0.2952853739261627,2.275678873062134
0.29491502046585083,2.2633986473083496,0.2952853739261627,2.2513535022735596
0.29491502046585083,2.2405152320861816,0.2952853739261627,2.229710340499878
0.29491502046585083,2.219998836517334,0.2952853739261627,2.2101821899414062
0.29491502046585083,2.2016894817352295,0.2952853739261627,2.193009376525879
0.29491502046585083,2.1854453086853027,0.2952853739261627,2.177572011947632
0.29491502046585083,2.1710996627807617,0.2952853739261627,2.1641690731048584
0.29491502046585083,2.1586697101593018,0.2952853739261627,2.152615547180176
0.29491502046585083,2.148005247116089,0.2952853739261627,2.142721176147461
0.29491502046585083,2.138967752456665,0.2952853739261627,2.1343822479248047
0.29491502046585083,2.1313650608062744,0.2952853739261627,2.127493143081665
0.29491502046585083,2.125145435333252,0.2952853739261627,2.1218128204345703
0.29491502046585083,2.1200499534606934,0.2952853739261627,2.1172292232513428
0.29491502046585083,2.115976333618164,0.2952853739261627,2.113588333129883
0.29491502046585083,2.1127676963806152,0.2952853739261627,2.1107120513916016
0.29491502046585083,2.1102538108825684,0.2952853739261627,2.1085002422332764
0.29491502046585083,2.108290910720825,0.2952853739261627,2.106729745864868
0.29491502046585083,2.106755495071411,0.2952853739261627,2.105365037918091
0.29491502046585083,2.105564832687378,0.2952853739261627,2.1042964458465576
0.29491502046585083,2.104640483856201,0.2952853739261627,2.103475332260132
0.29491502046585083,2.103917360305786,0.2952853739261627,2.1028244495391846
0.29491502046585083,2.1033453941345215,0.2952853739261627,2.102307081222534
0.29491502046585083,2.102886915206909,0.2952853739261627,2.101879119873047
0.29491502046585083,2.1025140285491943,0.2952853739261627,2.101529359817505
0.29491502046585083,2.102205514907837,0.2952853739261627,2.101243495941162
0.29491502046585083,2.1019504070281982,0.2952853739261627,2.1010143756866455
0.29491502046585083,2.101742744445801,0.2952853739261627,2.1008174419403076
0.29491502046585083,2.1015679836273193,0.2952853739261627,2.1006481647491455
0.29491502046585083,2.101417303085327,0.2952853739261627,2.1005122661590576
0.29491502046585083,2.1012930870056152,0.2952853739261627,2.1003785133361816
0.29491502046585083,2.101184606552124,0.2952853739261627,2.1002838611602783
0.29491502046585083,2.1010959148406982,0.2952853739261627,2.1001906394958496
0.29491502046585083,2.101015329360962,0.2952853739261627,2.1001200675964355
0.29491502046585083,2.1009469032287598,0.2952853739261627,2.100053548812866
0.29491502046585083,2.1008918285369873,0.2952853739261627,2.0999951362609863
0.29491502046585083,2.1008455753326416,0.2952853739261627,2.0999464988708496
0.29491502046585083,2.1007938385009766,0.2952853739261627,2.0999035835266113
0.29491502046585083,2.1007602214813232,0.2952853739261627,2.0998682975769043
0.29491502046585083,2.100722312927246,0.2952853739261627,2.09983229637146
0.29491502046585083,2.100691080093384,0.2952853739261627,2.0998013019561768
0.29491502046585083,2.1006641387939453,0.2952853739261627,2.09977126121521
0.29491502046585083,2.100648880004883,0.2952853739261627,2.0997555255889893
0.29491502046585083,2.1006298065185547,0.2952853739261627,2.099735975265503
0.29491502046585083,2.100609540939331,0.2952853739261627,2.0997204780578613
0.29491502046585083,2.1005945205688477,0.2952853739261627,2.0996973514556885
0.29491502046585083,2.1005783081054688,0.2952853739261627,2.0996901988983154
0.29491502046585083,2.100569248199463,0.2952853739261627,2.09967303276062
0.29491502046585083,2.1005566120147705,0.2952853739261627,2.099668502807617
0.29491502046585083,2.100546360015869,0.2952853739261627,2.0996570587158203
0.29491502046585083,2.100537061691284,0.2952853739261627,2.099640369415283
