epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6143309473991394,0.009999999776482582,1.1536762714385986,0.19823788106441498,2.538583278656006
1,0.8098843693733215,0.009999999776482582,0.5531595349311829,0.3163546323776245,14.051126480102539
2,0.8613711595535278,0.009999999776482582,0.40523454546928406,0.7098017334938049,0.9859760999679565
3,0.8951679468154907,0.009999999776482582,0.310558944940567,0.6073788404464722,2.4178500175476074
4,0.9107929468154907,0.009999999776482582,0.2542320191860199,0.5715858936309814,3.0748302936553955
5,0.9223568439483643,0.009999999776482582,0.2284984290599823,0.7689977884292603,0.8528563380241394
6,0.9330947399139404,0.009999999776482582,0.19040082395076752,0.7623898386955261,0.9475746750831604
7,0.9408039450645447,0.009999999776482582,0.1720004379749298,0.7981828451156616,0.8946929574012756
8,0.9499586820602417,0.009999999776482582,0.14583799242973328,0.7235682606697083,1.2596001625061035
9,0.9576679468154907,0.009999999776482582,0.12146567553281784,0.6690528392791748,1.7865822315216064
10,0.9545016288757324,0.009999999776482582,0.12607650458812714,0.8716960549354553,0.45038098096847534
11,0.9613848924636841,0.009999999776482582,0.10989268124103546,0.5289096832275391,4.335875511169434
12,0.9611784219741821,0.009999999776482582,0.10830141603946686,0.5090858936309814,4.0073137283325195
13,0.9715033173561096,0.009999999776482582,0.08581218868494034,0.833149790763855,0.6037390828132629
14,0.9706773161888123,0.009999999776482582,0.08432823419570923,0.9149228930473328,0.30107417702674866
15,0.9777670502662659,0.009999999776482582,0.06335989385843277,0.9289647340774536,0.25031039118766785
16,0.9773540496826172,0.009999999776482582,0.06439944356679916,0.5861784219741821,3.258713722229004
17,0.9767345786094666,0.009999999776482582,0.06987195461988449,0.9275881052017212,0.23066195845603943
18,0.9803138971328735,0.009999999776482582,0.05715370550751686,0.797081470489502,0.846198320388794
19,0.9803138971328735,0.009999999776482582,0.05734166130423546,0.8895925283432007,0.4207603633403778
20,0.9896062612533569,0.0010000000474974513,0.03032977692782879,0.9843061566352844,0.061040669679641724
21,0.9941492080688477,0.0010000000474974513,0.020695321261882782,0.9854074716567993,0.05858401209115982
22,0.994975209236145,0.0010000000474974513,0.016783231869339943,0.9865087866783142,0.0569404736161232
23,0.9951128959655762,0.0010000000474974513,0.016625646501779556,0.9867841601371765,0.05747637525200844
24,0.9951817393302917,0.0010000000474974513,0.01728983037173748,0.9878854751586914,0.05827809125185013
25,0.9957323670387268,0.0010000000474974513,0.015853624790906906,0.9878854751586914,0.05548953264951706
26,0.9958012104034424,0.0010000000474974513,0.013944553211331367,0.9873347878456116,0.0553458109498024
27,0.997109055519104,0.0010000000474974513,0.01254555769264698,0.9865087866783142,0.055961091071367264
28,0.9966960549354553,0.0010000000474974513,0.013033298775553703,0.9878854751586914,0.05688224732875824
29,0.9969713687896729,0.0010000000474974513,0.012833035551011562,0.9878854751586914,0.05516134202480316
30,0.9961453676223755,0.0010000000474974513,0.013027558103203773,0.9898127913475037,0.0518379881978035
31,0.9963518977165222,0.0010000000474974513,0.012106046080589294,0.9887114763259888,0.05418838933110237
32,0.9959388971328735,0.0010000000474974513,0.012858807109296322,0.9900881052017212,0.05331990867853165
33,0.9973843693733215,0.0010000000474974513,0.010768499225378036,0.9903634190559387,0.05000213533639908
34,0.997109055519104,0.0010000000474974513,0.010071256197988987,0.990638792514801,0.04954186826944351
35,0.9970402121543884,0.0010000000474974513,0.010307000949978828,0.9898127913475037,0.05366934463381767
36,0.9974532127380371,0.0010000000474974513,0.011228087358176708,0.9895374178886414,0.052093710750341415
37,0.9976596832275391,0.0010000000474974513,0.009691186249256134,0.9892621040344238,0.05032433941960335
38,0.9978662133216858,0.0010000000474974513,0.008631960488855839,0.9900881052017212,0.051594920456409454
39,0.9965583682060242,0.0010000000474974513,0.01054305024445057,0.9887114763259888,0.05276516452431679
40,0.9972466826438904,9.999999747378752e-05,0.009758610278367996,0.990638792514801,0.052144091576337814
41,0.9977285265922546,9.999999747378752e-05,0.008585399016737938,0.9909141063690186,0.05130236968398094
42,0.9982792139053345,9.999999747378752e-05,0.008490413427352905,0.9900881052017212,0.05140174925327301
43,0.9978662133216858,9.999999747378752e-05,0.008371972478926182,0.990638792514801,0.05219198763370514
44,0.9972466826438904,9.999999747378752e-05,0.00986151397228241,0.9903634190559387,0.05186257138848305
45,0.9982792139053345,9.999999747378752e-05,0.008136224932968616,0.9900881052017212,0.05143743008375168
46,0.9976596832275391,9.999999747378752e-05,0.009351072832942009,0.9903634190559387,0.05169767513871193
47,0.9977973699569702,9.999999747378752e-05,0.008505182340741158,0.9900881052017212,0.051366936415433884
48,0.9979349970817566,9.999999747378752e-05,0.008722635917365551,0.9903634190559387,0.05112894997000694
49,0.9971778392791748,9.999999747378752e-05,0.009024711325764656,0.9900881052017212,0.051069553941488266
