epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5479763150215149,0.009999999776482582,1.3393645286560059,0.45154184103012085,1.8200033903121948
1,0.7571585774421692,0.009999999776482582,0.7036604285240173,0.6137114763259888,1.8199959993362427
2,0.8367978930473328,0.009999999776482582,0.4773915112018585,0.47109031677246094,2.749180793762207
3,0.8625413179397583,0.009999999776482582,0.39400264620780945,0.7692731022834778,0.8054824471473694
4,0.8937224745750427,0.009999999776482582,0.30934011936187744,0.6847466826438904,1.633629322052002
5,0.9054239988327026,0.009999999776482582,0.26768958568573,0.7623898386955261,0.8545786142349243
6,0.9160242080688477,0.009999999776482582,0.24206985533237457,0.37307268381118774,3.878236770629883
7,0.933370053768158,0.009999999776482582,0.19229428470134735,0.8626101613044739,0.4626951217651367
8,0.9383260011672974,0.009999999776482582,0.17630796134471893,0.8738986849784851,0.442584753036499
9,0.9455534219741821,0.009999999776482582,0.15862923860549927,0.5379955768585205,2.27459979057312
10,0.9556029438972473,0.009999999776482582,0.1300639808177948,0.8174559473991394,0.6342898607254028
11,0.958149790763855,0.009999999776482582,0.11837643384933472,0.8232378959655762,0.80069899559021
12,0.9611784219741821,0.009999999776482582,0.112248994410038,0.7428414225578308,1.1537219285964966
13,0.9706084728240967,0.009999999776482582,0.08313888311386108,0.7632158398628235,1.172966718673706
14,0.9695760011672974,0.009999999776482582,0.08792132139205933,0.7780836820602417,0.8144268989562988
15,0.972329318523407,0.009999999776482582,0.07701845467090607,0.8471916317939758,0.555881142616272
16,0.97432541847229,0.009999999776482582,0.06954624503850937,0.5619493126869202,2.865715980529785
17,0.9698513150215149,0.009999999776482582,0.09115058928728104,0.7180616855621338,1.5366193056106567
18,0.9817593693733215,0.009999999776482582,0.05333667993545532,0.6500550508499146,1.7453961372375488
19,0.9818970561027527,0.009999999776482582,0.050081733614206314,0.8317731022834778,0.7420399785041809
20,0.9922218918800354,0.0010000000474974513,0.025457046926021576,0.9644823670387268,0.12424217909574509
21,0.9955258965492249,0.0010000000474974513,0.017488854005932808,0.9710903167724609,0.10454963147640228
22,0.9965583682060242,0.0010000000474974513,0.01342826709151268,0.971640944480896,0.10344424098730087
23,0.9969713687896729,0.0010000000474974513,0.012694226577877998,0.9724669456481934,0.10358686745166779
24,0.9977285265922546,0.0010000000474974513,0.011056392453610897,0.9738436341285706,0.09937147051095963
25,0.997315526008606,0.0010000000474974513,0.010672804899513721,0.9705396294593811,0.11128897964954376
26,0.9965583682060242,0.0010000000474974513,0.012641270644962788,0.9738436341285706,0.09904487431049347
27,0.9981415271759033,0.0010000000474974513,0.008962121792137623,0.9732929468154907,0.10058818757534027
28,0.9977973699569702,0.0010000000474974513,0.009553195908665657,0.9732929468154907,0.10022576153278351
29,0.998554527759552,0.0010000000474974513,0.007754751946777105,0.969989001750946,0.10978497564792633
30,0.9981415271759033,0.0010000000474974513,0.008597239851951599,0.9724669456481934,0.10155464708805084
31,0.9986921548843384,0.0010000000474974513,0.008247076533734798,0.9727423191070557,0.10334734618663788
32,0.998760998249054,0.0010000000474974513,0.007669840008020401,0.9741189479827881,0.10067544877529144
33,0.9980038404464722,0.0010000000474974513,0.007866945117712021,0.9741189479827881,0.10012764483690262
34,0.9980038404464722,0.0010000000474974513,0.00770580256357789,0.9749449491500854,0.10193809121847153
35,0.9982792139053345,0.0010000000474974513,0.007825678214430809,0.9738436341285706,0.10018559545278549
36,0.9986233711242676,0.0010000000474974513,0.006969712674617767,0.971640944480896,0.1014806404709816
37,0.9994493126869202,0.0010000000474974513,0.005768004339188337,0.9724669456481934,0.1024208515882492
38,0.9986921548843384,0.0010000000474974513,0.006416903343051672,0.9738436341285706,0.09789611399173737
39,0.9986921548843384,0.0010000000474974513,0.00655211741104722,0.9743942618370056,0.10089866071939468
40,0.9993116855621338,9.999999747378752e-05,0.005617319606244564,0.9738436341285706,0.09955546259880066
41,0.9989675283432007,9.999999747378752e-05,0.006400276441127062,0.9735682606697083,0.09954477846622467
42,0.9988986849784851,9.999999747378752e-05,0.006546249613165855,0.9738436341285706,0.09945369511842728
43,0.9992428421974182,9.999999747378752e-05,0.005629261489957571,0.9741189479827881,0.09893954545259476
44,0.9988298416137695,9.999999747378752e-05,0.005859363358467817,0.9746695756912231,0.1006615087389946
45,0.9993116855621338,9.999999747378752e-05,0.0050525362603366375,0.9741189479827881,0.09795677661895752
46,0.9990363717079163,9.999999747378752e-05,0.005462493747472763,0.9738436341285706,0.09970862418413162
47,0.9983479976654053,9.999999747378752e-05,0.006710714660584927,0.9743942618370056,0.09881949424743652
48,0.9991051554679871,9.999999747378752e-05,0.006334505043923855,0.9735682606697083,0.09894579648971558
49,0.9993116855621338,9.999999747378752e-05,0.004964055959135294,0.9746695756912231,0.09857122600078583
