epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6250688433647156,0.009999999776482582,1.1723724603652954,0.6148127913475037,1.4255739450454712
1,0.813739001750946,0.009999999776482582,0.5551974773406982,0.5368942618370056,2.3926193714141846
2,0.8710076808929443,0.009999999776482582,0.3798617720603943,0.3849118947982788,3.2904202938079834
3,0.9045292139053345,0.009999999776482582,0.2732097804546356,0.44162994623184204,3.643205404281616
4,0.9203606843948364,0.009999999776482582,0.2428436279296875,0.566629946231842,2.991255283355713
5,0.9392207860946655,0.009999999776482582,0.17888282239437103,0.36343613266944885,5.201104640960693
6,0.9499586820602417,0.009999999776482582,0.15145564079284668,0.6707048416137695,1.609312653541565
7,0.9573926329612732,0.009999999776482582,0.12500786781311035,0.9028083682060242,0.34604403376579285
8,0.9666162133216858,0.009999999776482582,0.09964915364980698,0.9083150029182434,0.3885851502418518
9,0.971640944480896,0.009999999776482582,0.08355206996202469,0.9603524208068848,0.13108904659748077
10,0.980795681476593,0.009999999776482582,0.05974569916725159,0.8370044231414795,0.6311038136482239
11,0.9818282127380371,0.009999999776482582,0.05229644477367401,0.9454845786094666,0.21039211750030518
12,0.9785242080688477,0.009999999776482582,0.06427434831857681,0.808920681476593,1.0346146821975708
13,0.9840308427810669,0.009999999776482582,0.04589063301682472,0.528359055519104,3.6563656330108643
14,0.9859581589698792,0.009999999776482582,0.04146008938550949,0.47962555289268494,3.8917505741119385
15,0.9885737895965576,0.009999999776482582,0.03517086058855057,0.9584251046180725,0.12752099335193634
16,0.9631057381629944,0.009999999776482582,0.10704595595598221,0.9694383144378662,0.09669750183820724
17,0.980795681476593,0.009999999776482582,0.05877455323934555,0.8177312612533569,0.7673681378364563
18,0.9854074716567993,0.009999999776482582,0.04413990303874016,0.9691630005836487,0.09254640340805054
19,0.981484055519104,0.009999999776482582,0.05086900666356087,0.8367290496826172,0.7939780950546265
20,0.9938738942146301,0.0010000000474974513,0.017429467290639877,0.9950440526008606,0.01891091652214527
21,0.9968336820602417,0.0010000000474974513,0.010740851052105427,0.9950440526008606,0.018237370997667313
22,0.9983479976654053,0.0010000000474974513,0.007470843382179737,0.9950440526008606,0.016975710168480873
23,0.9982103705406189,0.0010000000474974513,0.006551180966198444,0.9947687387466431,0.018079392611980438
24,0.9986921548843384,0.0010000000474974513,0.005427195690572262,0.995870053768158,0.017636621370911598
25,0.9991051554679871,0.0010000000474974513,0.004224349278956652,0.9950440526008606,0.017806410789489746
26,0.9988298416137695,0.0010000000474974513,0.0047910213470458984,0.9955947399139404,0.017426036298274994
27,0.9995181560516357,0.0010000000474974513,0.003282503690570593,0.9950440526008606,0.01734227128326893
28,0.9988986849784851,0.0010000000474974513,0.003915894310921431,0.9953193664550781,0.018092915415763855
29,0.9994493126869202,0.0010000000474974513,0.0032317412551492453,0.9944933652877808,0.01871632970869541
30,0.9995869994163513,0.0010000000474974513,0.003141943598166108,0.9950440526008606,0.01799711585044861
31,0.9993116855621338,0.0010000000474974513,0.0032671873923391104,0.9950440526008606,0.017986690625548363
32,0.9993116855621338,0.0010000000474974513,0.0033719309139996767,0.9955947399139404,0.017195377498865128
33,0.9991739988327026,0.0010000000474974513,0.0029111451003700495,0.9953193664550781,0.017129121348261833
34,0.9992428421974182,0.0010000000474974513,0.0029499412048608065,0.9953193664550781,0.018001172691583633
35,0.9999311566352844,0.0010000000474974513,0.0017794282175600529,0.9947687387466431,0.017449071630835533
36,0.9994493126869202,0.0010000000474974513,0.002435266738757491,0.9950440526008606,0.017531879246234894
37,0.9994493126869202,0.0010000000474974513,0.002433327492326498,0.995870053768158,0.016064733266830444
38,0.9996558427810669,0.0010000000474974513,0.002274734666571021,0.9955947399139404,0.016459215432405472
39,0.9995181560516357,0.0010000000474974513,0.0025944712106138468,0.9950440526008606,0.016948167234659195
40,0.999793529510498,9.999999747378752e-05,0.0016210946487262845,0.9950440526008606,0.016613878309726715
41,0.999793529510498,9.999999747378752e-05,0.001549200969748199,0.9953193664550781,0.01683715544641018
42,0.999793529510498,9.999999747378752e-05,0.0014901357935741544,0.9955947399139404,0.016654247418045998
43,0.9998623132705688,9.999999747378752e-05,0.0017934698844328523,0.9953193664550781,0.01714697666466236
44,0.9993116855621338,9.999999747378752e-05,0.0024314732290804386,0.9950440526008606,0.016732405871152878
45,0.9995181560516357,9.999999747378752e-05,0.002259869361296296,0.9953193664550781,0.01647602766752243
46,0.999793529510498,9.999999747378752e-05,0.0016138458158820868,0.9950440526008606,0.01665116846561432
47,0.9995181560516357,9.999999747378752e-05,0.0021244969684630632,0.9961453676223755,0.016287103295326233
48,0.9996558427810669,9.999999747378752e-05,0.0020557139068841934,0.9953193664550781,0.01657973974943161
49,0.9999311566352844,9.999999747378752e-05,0.0015728888101875782,0.9955947399139404,0.01689198799431324
