epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5749586820602417,0.009999999776482582,1.231584072113037,0.383535236120224,1.667069673538208
1,0.7769823670387268,0.009999999776482582,0.6436311602592468,0.7524779438972473,0.7722201347351074
2,0.8385875821113586,0.009999999776482582,0.467870831489563,0.3736233413219452,6.385550022125244
3,0.8712830543518066,0.009999999776482582,0.38223496079444885,0.6500550508499146,1.3424664735794067
4,0.8931029438972473,0.009999999776482582,0.31505849957466125,0.49587005376815796,2.7989821434020996
5,0.9129267334938049,0.009999999776482582,0.2560400068759918,0.5490087866783142,3.1232402324676514
6,0.9185710549354553,0.009999999776482582,0.23916955292224884,0.7745044231414795,0.8168838620185852
7,0.9257296323776245,0.009999999776482582,0.21065784990787506,0.29845815896987915,5.720879077911377
8,0.9384636282920837,0.009999999776482582,0.17733970284461975,0.8485682606697083,0.4611191749572754
9,0.9408727884292603,0.009999999776482582,0.1628754884004593,0.8193832635879517,0.6076644659042358
10,0.9465170502662659,0.009999999776482582,0.1578059196472168,0.4339207112789154,4.252195835113525
11,0.9520236849784851,0.009999999776482582,0.14051814377307892,0.9355726838111877,0.22275447845458984
12,0.9573237895965576,0.009999999776482582,0.12153736501932144,0.8438876867294312,0.5851193070411682
13,0.9625550508499146,0.009999999776482582,0.11671485751867294,0.89620041847229,0.3578299880027771
14,0.9606965780258179,0.009999999776482582,0.11171641200780869,0.6026982665061951,2.913625955581665
15,0.9697136282920837,0.009999999776482582,0.0905417650938034,0.9190528392791748,0.28034621477127075
16,0.9710214734077454,0.009999999776482582,0.0823686271905899,0.8774779438972473,0.39604151248931885
17,0.9654460549354553,0.009999999776482582,0.09399013221263885,0.941629946231842,0.18908818066120148
18,0.9705396294593811,0.009999999776482582,0.08724910020828247,0.7849669456481934,0.8370370864868164
19,0.9722604751586914,0.009999999776482582,0.07999633252620697,0.952918529510498,0.15520305931568146
20,0.9853386282920837,0.0010000000474974513,0.04675513133406639,0.9768722653388977,0.08103320002555847
21,0.9898127913475037,0.0010000000474974513,0.033352550119161606,0.9821035265922546,0.07347013056278229
22,0.9915335774421692,0.0010000000474974513,0.028975466266274452,0.9796255230903625,0.0730971097946167
23,0.9930478930473328,0.0010000000474974513,0.02616548165678978,0.9807268977165222,0.06925618648529053
24,0.9932544231414795,0.0010000000474974513,0.02469455823302269,0.9832048416137695,0.06920468807220459
25,0.9931855797767639,0.0010000000474974513,0.024928277358412743,0.9823788404464722,0.06821635365486145
26,0.9945622086524963,0.0010000000474974513,0.020418033003807068,0.9815528392791748,0.06608594208955765
27,0.9947687387466431,0.0010000000474974513,0.021108705550432205,0.9818282127380371,0.06969407945871353
28,0.9924284219741821,0.0010000000474974513,0.024771565571427345,0.9815528392791748,0.0666622668504715
29,0.9946998953819275,0.0010000000474974513,0.020195452496409416,0.9810022115707397,0.0664750337600708
30,0.994975209236145,0.0010000000474974513,0.01944579742848873,0.9837555289268494,0.06539655476808548
31,0.9945622086524963,0.0010000000474974513,0.019203253090381622,0.9826542139053345,0.06880224496126175
32,0.9947687387466431,0.0010000000474974513,0.01860615983605385,0.982929527759552,0.06635753065347672
33,0.9953193664550781,0.0010000000474974513,0.019080063328146935,0.9837555289268494,0.06621982902288437
34,0.9950440526008606,0.0010000000474974513,0.018568560481071472,0.9815528392791748,0.06638840585947037
35,0.9955947399139404,0.0010000000474974513,0.017043955624103546,0.9821035265922546,0.06337050348520279
36,0.9954570531845093,0.0010000000474974513,0.01872963085770607,0.9840308427810669,0.06154103949666023
37,0.9957323670387268,0.0010000000474974513,0.015644004568457603,0.9834801554679871,0.06460610032081604
38,0.9962830543518066,0.0010000000474974513,0.015669075772166252,0.9810022115707397,0.06881258636713028
39,0.9951817393302917,0.0010000000474974513,0.017667442560195923,0.9843061566352844,0.06885462254285812
40,0.9961453676223755,9.999999747378752e-05,0.014159148558974266,0.9848568439483643,0.0656975656747818
41,0.995870053768158,9.999999747378752e-05,0.015258613042533398,0.984581470489502,0.06586191803216934
42,0.9953193664550781,9.999999747378752e-05,0.017363814637064934,0.9851321578025818,0.06445776671171188
43,0.9956635236740112,9.999999747378752e-05,0.014963096007704735,0.9843061566352844,0.0652819275856018
44,0.9961453676223755,9.999999747378752e-05,0.014805043116211891,0.9851321578025818,0.06495212018489838
45,0.996420681476593,9.999999747378752e-05,0.013296831399202347,0.9851321578025818,0.06438786536455154
46,0.9954570531845093,9.999999747378752e-05,0.014753926545381546,0.9848568439483643,0.06437790393829346
47,0.9959388971328735,9.999999747378752e-05,0.015074385330080986,0.984581470489502,0.06408209353685379
48,0.9961453676223755,9.999999747378752e-05,0.014366605319082737,0.984581470489502,0.06379103660583496
49,0.9962142109870911,9.999999747378752e-05,0.014458108693361282,0.984581470489502,0.06404685974121094
